x,y
893667161948720663639432380,534936700919969826235078
893667495067196942816406827,534936500919969826235078
893667755414449605714173507,534936344610969826235078
893668075008736006802347815,534936152730969826235078
893668177341832199993696529,534936091291619826235078
893670272916733989710661656,534934833141059826235078
893670671724303640017662930,534934593703869826235078
893670856971349151583330074,534934482484809826235078
893670958580644779294038387,534934421480399826235078
893671042285162423055223852,534934371225709826235078
893671227609179583255508772,534934259960529826235078
893671412933273721827851922,534934148695349826235078
893671598257444838820239295,534934037430169826235078
893671783581692934280656927,534933926164989826235078
893671968906018008257090894,534933814899809826235078
893672154230420060797527312,534933703634629826235078
893672317149115948230375736,534933605821439826235078
893672339554682550217795751,534933592369579826235078
893672502473446109488431154,534933494556389826235078
893672522515735438820797924,534933482523399826235078
893672571849443233741729592,534933452904429826235078
893673991619335791341950643,534932600504429826235078
893674034143095993840131429,534932574974099826235078
893674128316964613505680042,534932518434189826235078
893674526102725180122531550,534932279612539826235078
893674941875346107756546483,534932029992209826235078
893674958531554443587621713,534932019992209826235078
893675408032517514177723695,534931750122429826235078
893675407310897514177723695,534931750553077681179228
893677502899170623820232355,534930492414877681179228
893677525283161230185229354,534930478976127681179228
893677561529363265263011247,534930457214877681179228
893678045628981708320015368,534930166574587681179228
893678062285305913288614914,534930156574587681179228
893678063111526235317080711,534930156078547681179228
893678092574266759099869870,534930138389927681179228
893678116791049181173618565,534930123850837681179228
893678116558434541173618565,534930123989656432753808
893678114201703151173618565,534930125396096329675512
893678114190086211173618565,534930125403029036562959
893678110791049181173618565,534930127431491567874936
893678110781049181173618565,534930127437459324392807
893678110329861681173618565,534930127706717038922428
893678493425531521815082461,534929897706717038922428
893678493172479271815082461,534929897857732330881890
893678492425531521815082461,534929898303492179572576
893678541469113005395992082,534929868859102179572576
893705416832489486411001325,534913734132702179572576
893705568578986031551105976,534913643033872179572576
893707664246560115655962430,534912384933112179572576
893715143495245966374986812,534907894933112179572576
893716116665146731145071455,534907310717812179572576
893718604485331820811145409,534905817230422179572576
893718643177710010932270616,534905794002692179572576
893720738885705656341996746,534904535914532179572576
893720762269358267794791360,534904521876972179572576
893720786596949772313102650,534904507272752179572576
893720838223710047469185517,534904476280432179572576
893720856935753516979973172,534904465047312179572576
893720876925260561584082928,534904453047312179572576
893720976487144913606165614,534904393278832179572576
893720999308504976785842956,534904379578832179572576
893721008536497157774450086,534904374039132179572576
893722542334999365024552647,534903453278832179572576
893724507072911942188428719,534902273824312179572576
893724959435095393509992089,534902002266882179572576
893725056097935714121559567,534901944239272179572576
893725053533935714121559567,534901945769243968846675
893725052448025714121559567,534901946417220440165483
893725050448025714121559567,534901947610646181808567
893725049478025714121559567,534901948189457668425066
893725049448182484121559567,534901948207265507951877
893725965643452317787590074,534901398207265507951877
893726003736310311674144814,534901375339815507951877
893726004721038082333965304,534901374748675507951877
893726054695383938140377849,534901344748675507951877
893726119162298361084906096,534901306048675507951877
893726116808473161084906096,534901307453229943097945
893726306340421648135885908,534901193675729943097945
893726492558631660468271874,534901081887539943097945
893726492016989900468271874,534901082210743508964405
893726490498989900468271874,534901083116550723893810
893726489527989900468271874,534901083695957053367761
893726489475037040468271874,534901083727554604637380
893726489096246640468271874,534901083953582983278670
893726488985832360468271874,534901084019468392995691
893726488675958540468271874,534901084204373494046678
893726488565544260468271874,534901084270258903825574
893726488455129980468271874,534901084336144313620725
893726488344715700468271874,534901084402029723432131
893726488234301420468271874,534901084467915133259791
893726486974301420468271874,534901085219770930445766
893726486226788100468271874,534901085665820314870995
893726485915597630468271874,534901085851511076537394
893737829371527287909836395,534894276377731076537394
893739925041518628567938059,534893018366481076537394
893740390833362545143666234,534892738756761076537394
893740811374653299214254980,534892486310701076537394
893740837839428991198064281,534892470424211076537394
893740858516101726761815909,534892458012251076537394
893740858456967486761815909,534892458047535988613332
893740858451854186761815909,534892458050587052445908
893742503645109105195395662,534891470462547052445908
893744599315364565537263297,534890212464317052445908
893752062524112210239190682,534885732464317052445908
893757517431893827166805084,534882458050587052445908
893757653606674098552517774,534882376309557052445908
893757695505271848240328479,534882351159277052445908
893758649084482147053575854,534881778759277052445908
893759827428959386143311818,534881071442297052445908
893760034338471167356862250,534880947242297052445908
893760031984544987356862250,534880948646804984306368
893760030984544987356862250,534880949243471077344138
893760030960822317356862250,534880949257625590185628
893760364364496945855643243,534880749128055590185628
893760364177379905855643243,534880749239701900115782
893760961660512261669025607,534880390593631900115782
893761357484829383831210890,534880152995831900115782
893761356336829383831210890,534880153680802540266819
893761356031829383831210890,534880153862785158372132
893761355915620103831210890,534880153932123089626160
893768819404644630062902186,534875673932123089626160
893770485379042699080264327,534874673932123089626160
893774004320617784618503275,534872561702113089626160
893774001966118434618503275,534872563106919030279909
893774001737361334618503275,534872563243406362065752
893774001053331704618503275,534872563651530871234794
893774000642026374618503275,534872563896935132641124
893774000631275174618503275,534872563903349808318860
893773999957575594618503275,534872564305310920867779
893773999933196484618503275,534872564319856653828135
893773999241299814618503275,534872564732675013729064
893773999121299814618503275,534872564804272703645676
893773998442646654618503275,534872565209189358262411
893774023702013970777989268,534872550047419358262411
893774142002530896133022016,534872479038319358262411
893774241774270873787120065,534872419151009358262411
893774343393701482024148888,534872358154649358262411
893774445009856567944300933,534872297160269358262411
893774546623835684462166622,534872236167209358262411
893774648234539274672612409,534872175176129358262411
893774749841850716790256263,534872114187099358262411
893774851518040819764578699,534872053156739358262411
893774953190938762569850866,534871992128369358262411
893775001392451392145031132,534871963195789358262411
893775001375451392145031132,534871963205932341552673
893775001008451392145031132,534871963424901451501225
893775000955881392145031132,534871963456267135739331
893776847361051069050468107,534870855168397135739331
893778212434508532867651416,534870035798447135739331
893778213450672449120826961,534870035188507135739331
893778213371192109120826961,534870035235928427354810
893778211014710799120826961,534870036641903636978583
893778210455710799120826961,534870036975426394575667
893778210307710799120826961,534870037063729378767656
893778518008210050936041036,534869852370319378767656
893778517433474620936041036,534869852713230315486513
893778517402990660936041036,534869852731418307282249
893778517292275990936041036,534869852797475260182904
893778516599021710936041036,534869853211099447143072
893778515397676210936041036,534869853927871879832449
893778515286961540936041036,534869853993928833029075
893778515253419110936041036,534869854013941634665642
893778515243419110936041036,534869854019908048439939
893778562453808726078180641,534869825682468048439939
893778678079919967058830804,534869756279368048439939
893778678030658887058830804,534869756308759236341153
893778867470646654613043131,534869642599859236341153
893779056910714848140111763,534869528890959236341153
893779246350863467691279135,534869415182059236341153
893779435791092513317787725,534869301473159236341153
893779625231401985070880056,534869187764259236341153
893779814671791883001798694,534869074055359236341153
893780004112262207161786247,534868960346459236341153
893780193552812957602085369,534868846637559236341153
893780357266966231291607210,534868748370589236341153
893780357236034501291607210,534868748389044310151363
893780440385636156553688111,534868698479754310151363
893780474298115794848355131,534868678124304310151363
893780491108455328527621118,534868668034154310151363
893780596067403935033301436,534868605034154310151363
893780595521403935033301436,534868605359918983307807
893780595329403935033301436,534868605474473593742913
893780614060147223672504373,534868594231633593742913
893780613807398453672504373,534868594382433258765416
893780615781226767544425727,534868593197673258765416
893780762942650641746879226,534868504866313258765416
893780910093527184799607482,534868416541313258765416
893781006872998290358903290,534868358450973258765416
893781023533166468810365181,534868348450973258765416
893781212853746923530383408,534868234814343258765416
893781402174407702656635044,534868121177713258765416
893781591495148806240265420,534868007541083258765416
893781780815970234332419910,534867893904453258765416
893781780715970234332419910,534867893964116959875497
893781780632861654332419910,534867894013702614653672
893781798812701968486294113,534867883101562614653672
893783894444222179083531333,534866625237362614653672
893784637699158340011561514,534866179113702614653672
893784668853360390826822738,534866160414042614653672
893784771410158808581204408,534866098856472614653672
893784818911832787378047996,534866070344592614653672
893784818901832787378047996,534866070350558944142114
893785795894731822910439476,534865483931808944142114
893785795577333322910439476,534865484121178932602822
893785793221314712910439476,534865485526854190434708
893785792461314712910439476,534865485980294241856145
893785792381849172910439476,534865486027705897879281
893785791628301162910439476,534865486477296488723145
893785791368266852910439476,534865486632441187738221
893785787368266852910439476,534865489018967792698988
893785785894731822910439476,534865489898125436180302
893785887409582120149332119,534865428966115436180302
893785993202817749913990866,534865365466115436180302
893785994237925547602129989,534865364844815436180302
893785993774544777602129989,534865365121282943341337
893785993762851297602129989,534865365128259640426438
893787100380878641243767544,534864700906689640426438
893788039117293071292786606,534864137453419640426438
893788201906138606668479618,534864039743569640426438
893788201905528816668479618,534864039743933458474018
893788247553261210012175706,534864012345053458474018
893788281424016679330605830,534863992015003458474018
893788281399985579330605830,534863992029341093275186
893788329703866929177415840,534863963036181093275186
893790425320009525098434549,534862705199621093275186
893797905956071484975951447,534858215199621093275186
893801238128296147700827092,534856215199621093275186
893804011952511210847205229,534854550336551093275186
893807086150701253015577937,534852705199621093275186
893807086123782103015577937,534852705215681143683635
893807498281878387543326334,534852457838931143683635
893808921661087464535737761,534851603530351143683635
893808969952691245211805674,534851574545901143683635
893808967595898095211805674,534851575951965492036893
893808966436898095211805674,534851576643425659484626
893808966407240925211805674,534851576661119146767989
893808965837240925211805674,534851577001181524880333
893809158608135919187874578,534851461300801524880333
893809351379114189425612178,534851345600421524880333
893809481888667145092987714,534851267269131524880333
893809544149975773823224643,534851229900161524880333
893809674659585109063519733,534851151568871524880333
893809867430786311568142674,534851035868491524880333
893810060202070790532955075,534850920168111524880333
893810190711831055265663049,534850841836821524880333
893810252973238583538509799,534850804467851524880333
893810383483055227978539618,534850726136561524880333
893810576254562639741681743,534850610436181524880333
893810769026153328163534724,534850494735801524880333
893810961797827293298088459,534850379035421524880333
893811154569584535199332894,534850263335041524880333
893811231527572653923267088,534850217145361524880333
893811424299446418270167315,534850101444981524880333
893811617071403459513292083,534849985744601524880333
893811681317788928828369658,534849947184381524880333
893811809843243814092736561,534849870044341524880333
893811874089657037643169928,534849831484121524880333
893812002615167445503618417,534849754344081524880333
893812066861608423307401198,534849715783861524880333
893812066249969093307401198,534849716148763419543365
893812067696155664000641620,534849715280773419543365
893812067694745664000641620,534849715281614620631854
893812083584903984834039280,534849705744464620631854
893812295477694736256711723,534849578568084620631854
